Estado civil,Nacionalidade,Migração,Gênero,Idade na matrícula,Estrangeiro,Qualificação da mãe,Qualificação do pai,Ocupação da mãe,Ocupação do pai,Necessidades educacionais especiais,Devedor,Taxas de matrícula em dia,Bolsista,Taxa de desemprego,Taxa de inflação,PIB,Modo de inscrição,Ordem de inscrição,Curso,Frequência diurna/noturna   ,Qualificação prévia,disciplinas 1º semestre (creditadas),disciplinas 1º semestre (matriculadas),disciplinas 1º semestre (avaliações),disciplinas 1º semestre (aprovadas),disciplinas 1º semestre (nota),disciplinas 1º semestre (sem avaliações),disciplinas 2º semestre (creditadas),disciplinas 2º semestre (matriculadas),disciplinas 2º semestre (avaliações),disciplinas 2º semestre (aprovadas),disciplinas 2º semestre (nota),disciplinas 2º semestre (sem avaliações),Situação
1,1,1,0,18,0,3,19,3,8,0,0,1,0,12.4,0.5,1.79,1,1,9254,1,1,0,6,6,6,15.5,0,0,6,6,6,16.0,0,Graduado
1,1,1,0,20,0,3,1,2,4,0,0,1,0,12.4,0.5,1.79,44,1,9130,1,39,0,6,6,0,0.0,0,0,6,6,0,0.0,0,Desistente
1,1,0,0,19,0,19,37,4,7,0,0,1,1,13.9,-0.3,0.79,1,1,9773,1,1,0,6,7,6,14.714.285.714.285.700,0,0,6,6,6,15.166.666.666.666.600,0,Graduado
1,1,1,0,20,0,19,19,9,1,0,0,1,0,13.9,-0.3,0.79,1,3,9085,1,1,0,6,7,6,16.714.285.714.285.700,0,0,6,6,6,15.333.333.333.333.300,0,Graduado
1,1,1,0,19,0,19,19,9,9,0,0,1,1,12.4,0.5,1.79,1,1,9238,1,1,0,6,9,6,10.857.142.857.142.800,0,0,6,7,6,11.666.666.666.666.600,0,Graduado
1,1,1,0,19,0,19,19,9,9,0,0,1,0,12.4,0.5,1.79,1,4,9500,1,1,0,7,8,6,11.658.333.333.333.300,0,0,8,11,6,12.416.666.666.666.600,0,Graduado
1,24,1,0,22,1,37,19,9,7,0,0,1,1,9.4,-0.8,-3.12,18,2,9773,1,1,0,6,8,5,11.6,0,0,6,7,6,12.0,0,Graduado
1,1,1,0,18,0,12,12,5,7,0,0,1,0,11.1,0.6,02.02,1,1,9670,1,1,0,6,8,6,14.625,0,0,6,9,6,14.142.857.142.857.100,0,Matriculado
1,1,0,0,18,0,1,38,9,9,0,0,1,1,12.4,0.5,1.79,1,1,9773,1,1,0,6,6,6,12.166.666.666.666.600,0,0,6,8,6,12.666.666.666.666.600,0,Graduado
1,1,1,0,19,0,1,19,131,181,0,0,1,0,12.4,0.5,1.79,1,3,9500,1,1,0,7,12,4,13.375,0,0,7,8,6,12.116.666.666.666.600,0,Matriculado
1,1,0,0,19,0,38,37,9,9,0,0,1,1,12.7,3.7,-1.7,1,1,9853,1,1,0,6,6,6,12.5,0,0,6,6,6,12.833.333.333.333.300,0,Graduado
1,1,1,0,31,0,19,1,1,90,0,1,0,0,7.6,2.6,0.32,39,1,9500,1,1,0,7,8,5,12.56,0,0,7,8,5,12.56,0,Desistente
1,1,1,0,18,0,1,1,4,3,0,0,1,0,11.1,0.6,02.02,17,5,9500,1,1,0,7,7,7,13.19,0,0,8,8,8,1.423.125,0,Graduado
1,1,0,0,19,0,1,19,9,9,0,1,1,1,10.8,1.4,1.74,1,1,9238,1,1,0,6,11,3,11.0,0,0,6,9,4,11.25,0,Graduado
1,1,1,0,18,0,3,38,2,10,0,0,1,0,13.9,-0.3,0.79,1,1,171,1,1,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Graduado
1,1,0,0,19,0,37,38,9,5,0,0,1,1,15.5,2.8,-4.06,17,1,9238,1,1,0,6,11,5,11.6,0,0,6,10,6,11.714.285.714.285.700,0,Graduado
1,1,0,0,19,0,19,19,9,6,0,0,1,0,7.6,2.6,0.32,1,1,9500,1,1,0,7,7,6,14.266.666.666.666.600,0,0,7,7,6,14.266.666.666.666.600,0,Graduado
1,1,0,0,19,0,37,37,9,7,0,0,1,1,10.8,1.4,1.74,1,1,9147,1,1,0,5,6,4,11.0,0,0,5,9,4,13.857.142.857.142.800,0,Matriculado
2,1,0,0,30,0,37,34,0,0,0,0,1,0,7.6,2.6,0.32,7,1,8014,0,3,8,10,11,9,12.666.666.666.666.600,0,3,7,7,7,12.428.571.428.571.400,1,Graduado
1,1,1,0,18,0,19,1,5,5,0,0,1,0,16.2,0.3,-0.92,43,1,9773,1,1,0,6,6,0,0.0,0,0,6,10,3,11.0,0,Matriculado
1,1,1,0,18,0,1,1,3,6,0,0,1,0,12.7,3.7,-1.7,18,6,9500,1,1,0,8,11,7,12.771.428.571.428.500,0,0,8,11,7,12.771.428.571.428.500,0,Graduado
1,1,1,0,21,0,5,3,2,3,0,0,1,0,12.7,3.7,-1.7,18,5,9085,1,1,0,5,12,0,0.0,3,0,5,5,0,0.0,0,Desistente
1,1,0,0,19,0,1,38,4,9,0,0,1,1,13.9,-0.3,0.79,44,1,9238,1,1,3,6,6,6,15.5,0,2,6,7,6,13.571.428.571.428.500,0,Graduado
1,1,1,0,19,0,1,1,4,4,0,0,1,1,12.4,0.5,1.79,17,1,9670,1,1,0,6,7,6,13.285.714.285.714.200,0,0,6,9,5,14.6,0,Matriculado
1,1,1,0,19,0,3,19,4,8,0,0,1,0,13.9,-0.3,0.79,1,5,9500,1,1,0,7,11,5,11.716.666.666.666.600,0,0,7,8,5,13.7,0,Matriculado
1,1,1,0,19,0,19,19,4,4,0,0,1,0,8.9,1.4,3.51,17,1,9130,1,1,0,6,8,6,11.333.333.333.333.300,0,0,6,12,4,13.75,0,Desistente
1,1,1,0,19,0,1,19,4,7,0,0,1,1,8.9,1.4,3.51,1,2,9670,1,1,0,6,6,6,13.333.333.333.333.300,0,0,6,10,5,13.4,0,Graduado
2,1,0,0,39,0,37,37,9,6,0,0,1,1,16.2,0.3,-0.92,39,1,9991,0,1,0,5,13,4,12.333.333.333.333.300,0,0,5,14,2,10.0,4,Graduado
1,1,1,0,18,0,3,4,2,2,0,0,1,0,7.6,2.6,0.32,1,2,9070,1,1,0,6,6,6,12.333.333.333.333.300,0,0,6,6,6,12.833.333.333.333.300,0,Matriculado
1,1,1,0,20,0,3,1,9,9,0,0,1,0,12.7,3.7,-1.7,17,1,171,1,1,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Desistente
1,1,1,0,19,0,19,38,3,10,0,0,1,0,8.9,1.4,3.51,17,5,9147,1,1,0,5,8,5,12.6,0,0,5,9,4,11.6,0,Graduado
1,1,1,0,18,0,1,1,4,7,0,0,1,0,11.1,0.6,02.02,17,3,9147,1,1,0,5,5,5,12.6,0,0,5,5,4,11.0,0,Matriculado
2,1,0,0,34,0,3,3,2,2,0,1,0,0,11.1,0.6,02.02,39,1,9003,1,1,1,6,10,6,14.333.333.333.333.300,0,0,6,9,6,12.833.333.333.333.300,0,Matriculado
1,1,0,0,22,0,37,37,9,9,0,0,1,0,7.6,2.6,0.32,1,2,9670,1,1,0,5,8,3,12.0,0,0,5,9,2,11.0,1,Matriculado
1,1,1,0,24,0,19,19,7,7,0,0,1,0,13.9,-0.3,0.79,39,1,9085,1,1,0,6,7,6,14.857.142.857.142.800,0,0,6,10,5,13.6,0,Graduado
2,1,0,0,34,0,19,37,7,10,0,0,1,0,7.6,2.6,0.32,43,1,9147,1,1,12,15,17,12,11.916.666.666.666.600,0,11,13,13,11,13.181.818.181.818.100,0,Graduado
2,1,1,0,46,0,34,34,0,0,0,0,1,0,7.6,2.6,0.32,39,1,9991,0,1,0,5,5,0,0.0,0,0,5,5,0,0.0,0,Desistente
2,1,0,0,50,0,37,37,9,8,0,0,1,0,9.4,-0.8,-3.12,39,2,9147,1,1,0,5,12,3,13.333.333.333.333.300,1,0,5,8,5,12.2,0,Matriculado
1,1,0,0,37,0,37,37,9,5,0,0,0,0,15.5,2.8,-4.06,39,1,9991,0,1,0,5,5,0,0.0,0,0,5,5,0,0.0,0,Desistente
1,1,1,0,18,0,38,19,4,9,0,0,1,0,8.9,1.4,3.51,1,2,9085,1,1,0,6,6,6,17.0,0,0,6,6,6,15.5,0,Graduado
1,1,0,0,25,0,37,37,6,6,0,0,1,1,11.1,0.6,02.02,39,1,9085,1,1,0,6,13,3,11.666.666.666.666.600,0,0,6,14,2,11.333.333.333.333.300,0,Matriculado
2,1,0,0,46,0,37,37,9,6,0,0,1,0,15.5,2.8,-4.06,39,1,9003,1,1,14,19,24,19,12.210.526.315.789.400,0,11,13,13,13,11.384.615.384.615.300,0,Graduado
2,1,0,0,30,0,3,1,2,5,0,0,1,1,13.9,-0.3,0.79,39,1,9070,1,1,1,6,8,6,13.0,1,0,6,9,5,12.857.142.857.142.800,0,Graduado
4,1,0,0,37,0,37,37,9,9,0,1,0,0,12.7,3.7,-1.7,1,1,9991,0,1,0,5,0,0,0.0,0,0,5,0,0,0.0,0,Desistente
2,1,0,0,50,0,37,37,9,9,0,0,1,0,12.7,3.7,-1.7,39,1,9991,0,1,0,5,9,2,10.5,0,0,5,7,3,11.0,0,Matriculado
1,1,1,0,20,0,38,38,9,6,0,0,1,0,12.4,0.5,1.79,44,1,9003,1,39,0,6,7,6,13.571.428.571.428.500,0,0,6,9,6,12.714.285.714.285.700,0,Graduado
2,1,0,0,39,0,34,34,99,99,0,0,1,0,11.1,0.6,02.02,39,2,9556,1,12,0,3,7,1,14.0,0,0,2,4,0,0.0,0,Desistente
2,1,0,0,53,0,37,37,9,6,0,0,0,0,15.5,2.8,-4.06,39,1,9773,1,19,0,5,5,0,0.0,0,0,4,5,0,0.0,0,Desistente
2,1,1,0,54,0,37,37,9,9,0,0,1,0,15.5,2.8,-4.06,42,1,9147,1,1,13,15,20,13,12.461.538.461.538.400,1,10,13,13,10,11.1,1,Desistente
1,1,1,0,19,0,3,3,4,2,0,0,1,0,13.9,-0.3,0.79,44,1,9085,1,39,0,6,8,4,14.4,0,0,6,6,5,13.0,0,Graduado
1,1,1,0,20,0,1,1,4,4,0,0,0,0,8.9,1.4,3.51,18,2,9773,1,1,0,6,6,0,0.0,0,0,6,0,0,0.0,0,Desistente
1,1,1,0,18,0,1,37,4,5,0,1,1,0,8.9,1.4,3.51,1,3,9773,1,1,0,6,6,6,14.333.333.333.333.300,0,0,6,6,6,14.166.666.666.666.600,0,Graduado
1,1,0,0,21,0,1,1,144,144,0,1,1,0,8.9,1.4,3.51,53,1,9003,1,42,7,13,21,11,11.909.090.909.090.900,0,5,11,14,11,10.727.272.727.272.700,0,Graduado
1,1,1,0,18,0,1,1,5,3,0,0,1,0,13.9,-0.3,0.79,18,3,9070,1,1,1,6,8,6,13.714.285.714.285.700,1,0,6,8,6,14.375,0,Graduado
1,1,1,0,19,0,19,19,9,10,0,1,1,0,11.1,0.6,02.02,1,1,9500,1,1,0,7,0,0,0.0,0,0,8,0,0,0.0,0,Desistente
1,1,1,0,18,0,1,1,9,9,0,0,1,1,11.1,0.6,02.02,17,1,9500,1,1,0,7,10,5,13.46,0,0,7,8,7,12.2375,0,Desistente
1,1,1,0,19,0,1,3,3,3,0,0,1,0,11.1,0.6,02.02,1,1,9773,1,1,0,6,6,6,15.0,0,0,6,6,6,13.333.333.333.333.300,0,Graduado
1,1,1,0,18,0,1,1,4,3,0,0,1,1,13.9,-0.3,0.79,1,1,171,1,1,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Desistente
1,1,1,0,19,0,2,1,4,4,0,0,1,0,12.7,3.7,-1.7,1,2,9670,1,1,0,6,7,5,13.4,0,0,6,6,5,12.8,0,Graduado
4,1,1,0,48,0,34,34,0,0,0,0,1,0,7.6,2.6,0.32,43,1,8014,0,12,0,6,9,5,13.0,0,0,6,10,4,12.5,0,Matriculado
4,1,0,0,34,0,37,37,9,9,0,1,1,0,13.9,-0.3,0.79,43,1,9238,1,1,0,6,13,4,11.25,0,0,6,8,4,13.75,0,Graduado
1,1,0,0,18,0,3,3,2,2,0,0,1,0,7.6,2.6,0.32,1,1,9085,1,1,0,5,5,5,12.6,0,0,5,7,5,11.6,0,Graduado
2,1,0,0,50,0,37,37,9,9,0,0,1,0,10.8,1.4,1.74,39,1,8014,0,1,0,6,8,6,12.666.666.666.666.600,0,0,6,6,6,11.833.333.333.333.300,0,Graduado
1,1,0,0,41,0,37,37,6,6,0,1,1,0,12.4,0.5,1.79,43,1,9853,1,1,20,21,23,21,12.333.333.333.333.300,0,19,19,19,19,12.105.263.157.894.700,0,Graduado
1,1,1,0,22,0,1,1,5,5,0,0,1,1,7.6,2.6,0.32,17,2,9773,1,1,0,6,11,5,12.0,0,0,6,11,5,11.0,0,Desistente
4,1,0,0,43,0,37,37,9,9,0,0,1,0,7.6,2.6,0.32,39,1,9147,1,1,0,5,5,5,16.4,0,0,5,5,5,16.6,0,Graduado
2,1,0,0,50,0,3,19,90,90,0,0,1,0,10.8,1.4,1.74,39,1,8014,0,19,0,1,1,0,0.0,1,0,6,0,0,0.0,0,Desistente
1,1,0,0,60,0,37,37,9,9,0,0,1,0,13.9,-0.3,0.79,39,1,9003,1,19,0,6,10,6,12.75,0,0,6,6,4,14.75,0,Graduado
2,1,0,0,41,0,37,37,9,10,0,0,1,0,9.4,-0.8,-3.12,39,1,9147,1,1,0,5,14,4,14.5,1,0,5,12,5,13.0,0,Matriculado
2,1,0,0,47,0,37,37,9,9,0,0,1,0,7.6,2.6,0.32,39,1,9991,0,19,0,5,5,5,14.8,0,0,5,5,5,14.4,0,Graduado
1,1,0,0,22,0,3,3,2,2,0,0,1,0,11.1,0.6,02.02,1,1,171,1,3,12,17,22,17,1.036.842.105.263.150,0,14,17,18,17,11.5,0,Graduado
2,1,0,0,41,0,37,37,9,6,0,0,1,0,10.8,1.4,1.74,39,1,9500,1,1,0,7,0,0,0.0,0,0,8,0,0,0.0,0,Desistente
2,1,0,0,28,0,38,37,5,6,0,0,1,0,7.6,2.6,0.32,43,1,9991,0,1,6,10,15,6,10.666.666.666.666.600,0,5,10,17,9,11.333.333.333.333.300,1,Matriculado
5,1,0,0,32,0,37,37,4,9,0,0,1,0,10.8,1.4,1.74,42,1,9254,1,2,9,15,21,13,12.692.307.692.307.600,0,12,15,22,13,12.384.615.384.615.300,0,Graduado
2,1,1,0,50,0,37,34,90,90,0,0,1,0,7.6,2.6,0.32,39,1,9991,0,12,0,5,0,0,0.0,0,0,5,0,0,0.0,0,Desistente
1,1,0,0,53,0,1,37,9,10,0,0,1,0,8.9,1.4,3.51,51,1,9147,1,1,14,15,15,15,11.8,0,12,13,13,12,11.666.666.666.666.600,1,Matriculado
1,6,0,0,54,1,3,3,4,4,0,1,0,0,12.4,0.5,1.79,39,1,9556,1,1,0,7,7,0,0.0,0,0,5,10,0,0.0,0,Desistente
1,1,0,0,49,0,37,37,9,7,0,0,1,0,13.9,-0.3,0.79,39,1,8014,0,1,0,6,9,5,12.333.333.333.333.300,0,0,6,12,4,11.5,0,Matriculado
2,1,0,0,34,0,37,37,4,7,0,0,1,0,12.7,3.7,-1.7,42,1,9853,1,1,6,12,18,11,13.0,0,4,13,22,8,11.875,0,Desistente
4,1,0,0,45,0,38,37,5,7,0,0,1,0,16.2,0.3,-0.92,39,1,8014,0,1,0,6,13,4,12.5,0,0,6,8,3,11.666.666.666.666.600,0,Desistente
4,1,0,0,47,0,37,37,9,7,0,0,1,1,12.4,0.5,1.79,39,1,8014,0,19,0,6,8,5,12.2,0,0,6,10,4,11.25,0,Graduado
1,1,1,0,22,0,19,19,5,5,0,0,1,0,9.4,-0.8,-3.12,43,1,9238,1,1,5,10,15,8,11.0,0,2,7,16,5,11.2,0,Matriculado
2,1,0,0,33,0,37,37,9,9,0,0,1,0,12.4,0.5,1.79,39,1,9991,0,1,0,5,14,1,10.0,0,0,5,13,2,12.0,0,Desistente
2,1,0,0,43,0,37,37,9,9,0,0,1,1,8.9,1.4,3.51,39,1,8014,0,1,0,6,7,6,12.333.333.333.333.300,0,0,6,8,6,11.5,0,Graduado
1,1,0,0,54,0,37,37,6,6,0,0,1,0,15.5,2.8,-4.06,7,1,9003,1,3,9,13,13,13,14.307.692.307.692.300,0,5,12,15,12,1.523.076.923.076.920,0,Graduado
1,1,0,0,39,0,37,37,5,7,0,0,1,0,12.7,3.7,-1.7,39,1,8014,0,2,7,11,13,11,14.454.545.454.545.400,0,6,8,8,8,13.5,0,Graduado
2,1,0,0,39,0,37,37,9,9,0,0,1,0,7.6,2.6,0.32,39,1,9991,0,1,0,5,6,5,11.0,0,0,5,5,5,13.2,0,Graduado
1,1,0,0,18,0,19,37,9,9,0,0,1,1,15.5,2.8,-4.06,1,1,9853,1,1,0,6,8,6,13.142.857.142.857.100,0,0,6,6,6,12.833.333.333.333.300,0,Graduado
1,1,0,0,19,0,37,37,9,7,0,0,1,1,16.2,0.3,-0.92,17,1,9238,1,1,0,6,8,6,13.75,0,0,6,7,6,11.857.142.857.142.800,0,Graduado
1,1,1,0,18,0,38,19,9,6,0,0,1,1,8.9,1.4,3.51,17,4,9670,1,1,0,6,6,6,14.0,0,0,6,9,5,13.8,0,Graduado
2,1,0,0,44,0,34,34,0,0,0,0,1,0,7.6,2.6,0.32,39,1,8014,0,12,5,8,13,8,13.75,0,2,6,9,6,12.5,0,Graduado
1,1,0,0,27,0,3,1,3,9,0,0,1,0,12.4,0.5,1.79,39,1,9991,0,1,0,5,5,0,0.0,0,0,5,6,0,0.0,0,Desistente
1,1,1,0,18,0,1,19,4,7,0,0,1,1,8.9,1.4,3.51,1,2,9670,1,1,0,6,6,6,13.166.666.666.666.600,0,0,6,8,6,12.428.571.428.571.400,0,Graduado
2,1,0,0,45,0,34,34,0,0,0,0,1,0,9.4,-0.8,-3.12,43,1,8014,0,1,10,12,12,9,12.444.444.444.444.400,3,4,7,8,6,12.0,0,Desistente
1,1,1,0,20,0,38,37,9,9,0,0,1,0,7.6,2.6,0.32,17,4,9853,1,1,0,6,7,6,12.666.666.666.666.600,0,0,6,7,5,13.0,0,Graduado
2,1,0,0,40,0,37,37,9,9,0,0,1,0,10.8,1.4,1.74,1,1,8014,0,1,0,6,7,6,11.333.333.333.333.300,0,0,6,7,6,10.5,0,Graduado
1,1,0,0,40,0,37,37,6,6,0,0,1,0,13.9,-0.3,0.79,39,1,9991,0,1,0,5,9,4,11.25,0,0,5,6,5,12.0,0,Matriculado
1,1,0,0,18,0,3,3,2,2,0,0,1,0,13.9,-0.3,0.79,43,1,9500,1,1,0,7,8,7,136.125,0,0,8,8,8,14.575,0,Graduado
1,1,1,0,21,0,3,19,3,8,0,0,1,0,12.7,3.7,-1.7,18,6,9500,1,1,0,8,8,7,12.414.285.714.285.700,0,0,8,8,7,12.414.285.714.285.700,0,Graduado
1,1,1,0,20,0,2,1,3,3,0,0,1,0,9.4,-0.8,-3.12,17,2,171,1,1,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Graduado
2,1,0,0,36,0,37,37,9,8,0,0,1,0,9.4,-0.8,-3.12,43,1,9991,0,2,8,12,21,11,11.5,0,7,12,22,12,11.4375,0,Matriculado
2,1,0,0,27,0,19,19,4,4,0,0,1,0,9.4,-0.8,-3.12,7,1,8014,0,3,0,5,5,0,0.0,0,0,6,0,0,0.0,0,Desistente
2,6,0,0,32,1,38,38,9,9,0,0,1,0,12.7,3.7,-1.7,39,1,9556,1,1,0,7,10,7,11.0,0,0,8,8,8,13.125,0,Graduado
1,1,1,0,18,0,1,1,3,3,0,0,1,1,8.9,1.4,3.51,17,1,9238,1,1,0,6,6,6,14.0,0,0,6,6,6,13.5,0,Graduado
1,1,0,0,37,0,37,37,9,7,0,0,1,0,16.2,0.3,-0.92,39,1,8014,0,1,0,6,13,4,12.0,0,0,6,10,3,12.0,0,Desistente
1,1,1,0,19,0,3,1,2,3,0,0,1,0,10.8,1.4,1.74,17,1,9773,1,1,0,6,7,6,12.5,0,0,6,7,6,12.5,0,Graduado
4,1,0,0,41,0,37,38,7,5,0,0,1,1,10.8,1.4,1.74,39,2,8014,0,1,0,6,8,6,11.333.333.333.333.300,0,0,6,9,6,11.333.333.333.333.300,0,Graduado
2,1,0,0,18,0,1,37,4,9,0,0,1,1,7.6,2.6,0.32,1,4,9500,1,1,0,7,7,6,14.066.666.666.666.600,0,0,7,7,6,14.066.666.666.666.600,0,Graduado
1,1,0,0,21,0,37,37,90,90,0,0,1,0,7.6,2.6,0.32,43,1,9085,1,1,2,9,14,8,13.555.555.555.555.500,0,2,7,10,7,13.571.428.571.428.500,0,Graduado
1,1,1,0,23,0,1,19,3,9,0,1,0,0,12.4,0.5,1.79,44,1,9003,1,1,0,6,13,5,11.6,0,0,6,11,4,12.25,0,Desistente
1,1,1,0,18,0,1,1,3,3,0,0,1,0,13.9,-0.3,0.79,17,2,9773,1,1,0,6,0,0,0.0,0,0,6,0,0,0.0,0,Desistente
1,1,1,0,18,0,19,19,4,4,0,0,1,0,9.4,-0.8,-3.12,1,6,9500,1,1,0,8,8,8,1.327.625,0,0,8,8,8,1.327.625,0,Graduado
1,1,0,0,21,0,34,34,99,99,0,0,1,0,7.6,2.6,0.32,43,4,9085,1,1,0,6,0,0,0.0,0,0,6,0,0,0.0,0,Desistente
1,1,1,0,19,0,22,30,0,8,0,0,1,0,7.6,2.6,0.32,1,2,9238,1,1,0,6,8,6,14.375,0,0,6,8,6,14.75,0,Graduado
6,1,0,0,47,0,37,37,9,9,0,0,1,0,9.4,-0.8,-3.12,39,2,9147,1,1,0,5,0,0,0.0,0,0,5,0,0,0.0,0,Desistente
6,1,0,0,48,0,37,37,9,9,0,0,1,1,10.8,1.4,1.74,39,1,8014,0,1,0,6,7,6,10.666.666.666.666.600,0,0,6,9,5,11.8,0,Matriculado
2,1,0,0,39,0,37,37,9,9,0,0,1,0,16.2,0.3,-0.92,7,1,8014,0,3,9,13,19,12,13.416.666.666.666.600,0,4,10,10,10,14.5,0,Graduado
1,1,1,0,19,0,38,38,7,7,0,0,1,0,11.1,0.6,02.02,1,1,9500,1,1,0,7,9,6,1.297.166.666.666.660,0,0,8,9,7,12.321.428.571.428.500,0,Graduado
1,1,0,0,38,0,37,37,9,9,0,0,1,0,9.4,-0.8,-3.12,43,1,9991,0,2,14,15,16,14,10.928.571.428.571.400,0,12,14,16,12,11.833.333.333.333.300,0,Desistente
5,1,0,0,27,0,19,1,9,9,0,1,0,0,8.9,1.4,3.51,39,1,9003,1,19,0,6,6,0,0.0,0,0,6,7,0,0.0,0,Desistente
1,1,1,0,18,0,19,19,4,7,0,0,1,1,12.4,0.5,1.79,1,1,171,1,1,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Graduado
1,1,0,0,34,0,19,37,4,5,0,0,1,0,12.7,3.7,-1.7,39,1,8014,0,1,0,6,6,4,13.25,0,0,6,6,0,0.0,0,Matriculado
2,1,0,0,48,0,37,37,4,4,0,0,1,0,15.5,2.8,-4.06,39,1,9238,1,19,0,6,14,6,11.333.333.333.333.300,0,0,6,11,5,12.4,0,Desistente
1,1,0,0,25,0,34,34,0,0,0,0,1,0,7.6,2.6,0.32,39,1,9670,1,1,0,5,6,1,11.0,0,0,5,5,0,0.0,0,Desistente
2,1,0,0,32,0,19,37,6,6,0,0,1,1,12.7,3.7,-1.7,39,1,9500,1,1,0,8,9,7,12.757.142.857.142.800,0,0,8,9,7,12.757.142.857.142.800,0,Graduado
1,1,0,0,18,0,37,37,9,7,0,0,1,1,16.2,0.3,-0.92,1,1,9773,1,1,0,6,6,6,14.5,0,0,6,6,6,14.666.666.666.666.600,0,Graduado
1,1,0,0,20,0,1,3,4,6,0,1,1,0,12.4,0.5,1.79,44,1,8014,0,39,3,6,6,6,13.833.333.333.333.300,0,2,6,7,6,14.571.428.571.428.500,0,Graduado
1,1,1,0,20,0,19,37,9,7,0,0,1,0,7.6,2.6,0.32,1,1,9147,1,1,0,5,8,4,11.25,0,0,5,7,5,10.4,0,Graduado
1,1,1,0,20,0,37,37,9,3,0,0,1,0,9.4,-0.8,-3.12,1,1,171,1,1,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Desistente
1,1,1,0,19,0,1,1,4,4,0,0,1,0,9.4,-0.8,-3.12,1,3,9500,1,1,0,8,10,1,13.67,7,0,8,10,1,13.67,7,Matriculado
1,1,1,0,39,0,37,34,90,90,0,0,1,0,7.6,2.6,0.32,39,1,9991,0,9,0,5,9,0,0.0,0,0,5,5,2,12.5,0,Desistente
1,1,1,0,29,0,6,6,0,4,0,1,1,0,10.8,1.4,1.74,1,1,9130,1,1,0,5,10,1,13.0,4,0,5,14,0,0.0,8,Desistente
1,1,0,0,36,0,37,37,6,6,0,1,1,0,12.7,3.7,-1.7,39,1,9991,0,1,0,5,5,0,0.0,0,0,5,5,0,0.0,0,Desistente
1,1,1,0,18,0,19,19,9,9,0,0,1,0,12.7,3.7,-1.7,1,6,9500,1,1,0,8,12,7,11.971.428.571.428.500,0,0,8,12,7,11.971.428.571.428.500,0,Graduado
2,1,0,0,51,0,34,34,0,0,0,0,1,0,7.6,2.6,0.32,39,1,8014,0,12,0,6,12,0,0.0,0,1,6,11,0,0.0,1,Desistente
1,22,0,0,23,1,34,34,90,90,0,1,1,0,7.6,2.6,0.32,43,1,9773,1,1,0,6,11,1,16.0,0,0,6,8,4,12.25,0,Desistente
1,1,1,0,21,0,29,10,6,6,0,0,1,0,10.8,1.4,1.74,44,1,9085,1,1,0,6,0,0,0.0,0,0,6,0,0,0.0,0,Desistente
1,1,1,0,28,0,34,34,0,0,0,0,0,0,9.4,-0.8,-3.12,43,5,9853,1,1,0,6,9,4,12.75,1,0,5,5,0,0.0,5,Desistente
2,1,0,0,34,0,37,37,9,3,0,0,1,0,7.6,2.6,0.32,39,1,9991,0,1,0,5,9,4,11.0,0,0,5,10,4,10.75,1,Matriculado
1,1,0,0,41,0,37,37,6,5,0,0,1,0,12.7,3.7,-1.7,39,1,8014,0,1,0,2,2,0,0.0,0,0,6,0,0,0.0,0,Desistente
4,1,0,0,43,0,37,37,9,9,0,0,1,1,9.4,-0.8,-3.12,39,1,8014,0,3,0,6,7,5,12.2,0,0,6,6,6,12.333.333.333.333.300,0,Graduado
2,105,1,0,28,1,1,3,9,2,0,0,1,0,12.4,0.5,1.79,39,2,9556,1,1,0,7,9,7,12.428.571.428.571.400,0,0,8,8,8,12.3,0,Matriculado
1,1,0,0,19,0,40,1,2,4,0,0,1,1,8.9,1.4,3.51,1,1,171,1,1,6,12,12,12,14.5,0,4,11,15,11,13.583.333.333.333.300,0,Graduado
1,1,0,0,26,0,19,19,9,1,0,0,1,0,15.5,2.8,-4.06,39,1,9003,1,1,6,12,13,6,13.0,0,4,12,14,11,13.833.333.333.333.300,0,Graduado
1,1,1,0,18,0,4,3,2,3,0,0,1,0,12.4,0.5,1.79,1,4,9500,1,1,0,7,7,7,11.714.285.714.285.700,0,0,8,8,8,12.75,0,Graduado
2,1,0,0,45,0,37,19,9,5,0,0,1,0,11.1,0.6,02.02,39,1,9853,1,1,0,7,12,4,10.25,0,0,7,10,3,13.0,0,Desistente
1,1,0,0,19,0,3,37,2,7,0,0,1,0,12.4,0.5,1.79,44,1,9853,1,39,0,6,0,0,0.0,0,0,6,0,0,0.0,0,Desistente
1,1,0,0,20,0,4,1,3,10,0,0,1,0,11.1,0.6,02.02,17,6,9670,1,1,0,6,9,6,12.375,0,0,6,7,6,13.142.857.142.857.100,0,Graduado
1,1,0,0,18,0,1,19,5,5,0,0,1,0,7.6,2.6,0.32,1,6,9853,1,1,0,6,6,6,12.666.666.666.666.600,0,0,6,6,6,12.0,0,Graduado
1,1,1,0,27,0,3,3,4,2,0,0,1,0,12.4,0.5,1.79,39,1,9085,1,1,0,6,13,3,10.5,0,0,6,19,1,12.0,0,Desistente
